# SCARED1500 Overlap Statistics
# Seed: 42
# Num pairs: 1500
# Min overlap threshold: 40%

# Overlap stats: min=0.4002, max=1.0000, mean=0.7563, median=0.7924

# Per-pair overlap values:
# img1 img2 overlap
dataset_8_undistorted/keyframe_2_frame_000158.png dataset_8_undistorted/keyframe_2_frame_000499.png 0.8886
dataset_8_undistorted/keyframe_1_frame_000326.png dataset_8_undistorted/keyframe_1_frame_000581.png 0.4590
dataset_8_undistorted/keyframe_1_frame_000265.png dataset_8_undistorted/keyframe_1_frame_000415.png 0.6829
dataset_8_undistorted/keyframe_0_frame_000674.png dataset_8_undistorted/keyframe_0_frame_000842.png 0.6087
dataset_9_undistorted/keyframe_0_frame_000176.png dataset_9_undistorted/keyframe_0_frame_000603.png 0.6393
dataset_8_undistorted/keyframe_1_frame_000231.png dataset_8_undistorted/keyframe_1_frame_000433.png 0.5506
dataset_9_undistorted/keyframe_0_frame_000273.png dataset_9_undistorted/keyframe_0_frame_000819.png 0.5275
dataset_9_undistorted/keyframe_2_frame_000214.png dataset_9_undistorted/keyframe_2_frame_000678.png 1.0000
dataset_9_undistorted/keyframe_2_frame_000136.png dataset_9_undistorted/keyframe_2_frame_000575.png 1.0000
dataset_9_undistorted/keyframe_1_frame_000034.png dataset_9_undistorted/keyframe_1_frame_000110.png 0.8926
dataset_9_undistorted/keyframe_3_frame_000048.png dataset_9_undistorted/keyframe_3_frame_000083.png 0.5787
dataset_8_undistorted/keyframe_2_frame_000187.png dataset_8_undistorted/keyframe_2_frame_000625.png 0.9912
dataset_8_undistorted/keyframe_0_frame_000061.png dataset_8_undistorted/keyframe_0_frame_000315.png 0.7407
dataset_8_undistorted/keyframe_2_frame_000225.png dataset_8_undistorted/keyframe_2_frame_000640.png 0.9996
